"Transaction ID","hasException","exceptionTransferAmount"
"gs_1266","No",NA
"gs_1267","No",NA
"gs_1268","No",NA
"gs_1269","No",NA
"gs_1270","No",NA
"gs_1271","No",NA
"gs_1272","No",NA
"gs_1273","No",NA
"gs_1274","No",NA
"gs_1275","No",NA
"gs_1276","No",NA
"gs_1277","No",NA
"gs_1278","No",NA
"gs_1279","No",NA
"gs_1280","No",NA
"gs_1281","No",NA
"gs_1282","No",NA
"gs_1283","No",NA
"gs_1284","No",NA
"gs_1285","No",NA
"gs_1286","No",NA
"gs_1287","No",NA
"gs_1288","No",NA
"gs_1289","No",NA
"gs_1290","No",NA
"gs_1291","No",NA
"gs_1292","No",NA
"gs_1293","No",NA
"gs_1294","No",NA
"gs_1295","No",NA
"gs_1296","No",NA
"gs_1297","No",NA
"gs_1298","No",NA
"gs_1299","No",NA
"gs_1300","No",NA
"gs_1301","No",NA
"gs_1302","No",NA
"gs_1303","No",NA
"gs_1304","No",NA
"gs_1305","No",NA
"gs_1306","No",NA
"gs_1307","No",NA
"gs_1308","No",NA
"gs_1309","No",NA
"gs_1310","No",NA
"gs_1311","No",NA
"gs_1312","No",NA
"gs_1313","No",NA
"gs_1314","No",NA
"gs_1315","No",NA
"gs_1316","No",NA
"gs_1317","No",NA
"gs_1318","No",NA
"gs_1319","No",NA
"gs_1320","No",NA
"gs_1321","No",NA
"gs_1322","No",NA
"gs_1323","No",NA
"gs_1324","No",NA
"gs_1325","No",NA
"gs_1326","No",NA
"gs_1327","No",NA
"gs_1328","No",NA
"gs_1329","No",NA
"gs_1330","No",NA
"gs_1331","No",NA
"gs_1332","No",NA
"gs_1333","No",NA
"gs_1334","No",NA
"gs_1335","No",NA
"gs_1336","No",NA
"gs_1337","No",NA
"gs_1338","No",NA
"gs_1339","No",NA
"gs_1340","No",NA
"gs_1341","No",NA
"gs_1342","No",NA
"gs_1343","No",NA
"gs_1344","No",NA
"gs_1345","No",NA
"gs_1346","No",NA
"gs_1347","No",NA
"gs_1348","No",NA
"gs_1349","No",NA
"gs_1350","No",NA
"gs_1351","No",NA
"gs_1352","No",NA
"gs_1353","No",NA
"gs_1354","No",NA
"gs_1355","No",NA
"gs_1356","No",NA
"gs_1357","No",NA
"gs_1358","No",NA
"gs_1359","No",NA
"gs_1360","No",NA
"gs_1361","No",NA
"gs_1362","No",NA
"gs_1363","No",NA
"gs_1364","No",NA
"gs_1365","No",NA
"gs_1366","No",NA
"gs_1367","No",NA
"gs_1368","No",NA
"gs_1369","No",NA
"gs_1370","No",NA
"gs_1371","No",NA
"gs_1372","No",NA
"gs_1373","No",NA
"gs_1374","No",NA
"gs_1375","No",NA
"gs_1376","No",NA
"gs_1377","No",NA
"gs_1378","No",NA
"gs_1379","No",NA
"gs_1380","No",NA
"gs_1381","No",NA
"gs_1382","No",NA
"gs_1383","No",NA
"gs_1384","No",NA
"gs_1385","No",NA
"gs_1386","No",NA
"gs_1387","No",NA
"gs_1388","No",NA
"gs_1389","No",NA
"gs_1390","No",NA
"gs_1391","No",NA
"gs_1392","No",NA
"gs_1393","No",NA
"gs_1394","No",NA
"gs_1395","No",NA
"gs_1396","No",NA
"gs_1397","No",NA
"gs_1398","No",NA
"gs_1399","No",NA
"gs_1400","No",NA
"gs_1401","No",NA
"gs_1402","No",NA
"gs_1403","No",NA
"gs_1404","No",NA
"gs_1405","No",NA
"gs_1406","No",NA
"gs_1407","No",NA
"gs_1408","No",NA
"gs_1409","No",NA
"gs_1410","No",NA
"gs_1411","No",NA
"gs_1412","No",NA
"gs_1413","No",NA
"gs_1414","No",NA
"gs_1415","No",NA
"gs_1416","No",NA
"gs_1417","No",NA
"gs_1418","No",NA
"gs_1419","No",NA
"gs_1420","No",NA
"gs_1421","No",NA
"gs_1422","No",NA
"gs_1423","No",NA
"gs_1424","No",NA
"gs_1425","No",NA
"gs_1426","No",NA
"gs_1427","No",NA
"gs_1428","No",NA
"gs_1429","No",NA
"gs_1430","No",NA
"gs_1431","No",NA
"gs_1432","No",NA
"gs_1433","No",NA
"gs_1434","No",NA
"gs_1435","No",NA
"gs_1436","No",NA
"gs_1437","No",NA
"gs_1438","No",NA
"gs_1439","No",NA
"gs_1440","No",NA
"gs_1441","No",NA
"gs_1442","No",NA
"gs_1443","No",NA
"gs_1444","No",NA
"gs_1445","No",NA
"gs_1446","No",NA
"gs_1447","No",NA
"gs_1448","No",NA
"gs_1449","No",NA
"gs_1450","No",NA
"gs_1451","No",NA
"gs_1452","No",NA
"gs_1453","No",NA
"gs_1454","No",NA
"gs_1455","No",NA
"gs_1456","No",NA
"gs_1457","No",NA
"gs_1458","No",NA
"gs_1459","No",NA
"gs_1460","No",NA
"gs_1461","No",NA
"gs_1462","No",NA
"gs_1463","No",NA
"gs_1464","No",NA
"gs_1465","No",NA
"gs_1466","No",NA
"gs_1467","No",NA
"gs_1468","No",NA
"gs_1469","No",NA
"gs_1470","No",NA
"gs_1471","No",NA
"gs_1472","No",NA
"gs_1473","No",NA
"gs_1474","No",NA
"gs_1475","No",NA
"gs_1476","No",NA
"gs_1477","No",NA
"gs_1478","No",NA
"gs_1479","No",NA
"gs_1480","No",NA
"gs_1481","No",NA
"gs_1482","No",NA
"gs_1483","No",NA
"gs_1484","No",NA
"gs_1485","No",NA
"gs_1486","No",NA
"gs_1487","No",NA
"gs_1488","No",NA
"gs_1489","No",NA
"gs_1490","No",NA
"gs_1491","No",NA
"gs_1492","No",NA
"gs_1493","No",NA
"gs_1494","No",NA
"gs_1495","No",NA
"gs_1496","No",NA
"gs_1497","No",NA
"gs_1498","No",NA
"gs_1499","No",NA
"gs_1500","No",NA
"gs_1501","No",NA
"gs_1502","No",NA
"gs_1503","No",NA
"gs_1504","No",NA
"gs_1505","No",NA
"gs_1507","No",NA
"gs_1511","No",NA
"gs_1512","No",NA
"gs_1513","No",NA
"gs_1514","No",NA
"gs_1515","No",NA
"gs_1516","No",NA
"gs_1517","No",NA
"gs_1518","No",NA
"gs_1519","No",NA
"gs_1520","No",NA
"gs_1521","No",NA
"gs_1522","No",NA
"gs_1523","No",NA
"gs_1524","No",NA
"gs_1525","No",NA
"gs_1526","No",NA
"gs_1527","No",NA
"gs_1528","No",NA
"gs_1529","No",NA
"gs_1530","No",NA
"gs_1531","No",NA
"gs_1532","No",NA
"gs_1533","No",NA
"gs_1534","No",NA
"gs_1535","No",NA
"gs_1536","No",NA
"gs_1537","No",NA
"gs_1538","No",NA
"gs_1539","No",NA
"gs_1540","No",NA
"gs_1541","No",NA
"gs_1542","No",NA
"gs_1543","No",NA
"gs_1544","No",NA
"gs_1545","No",NA
"gs_1546","No",NA
"gs_1547","No",NA
"gs_1548","No",NA
"gs_1549","No",NA
"gs_1550","No",NA
"gs_1551","No",NA
"gs_1552","No",NA
"gs_1553","No",NA
"gs_1554","No",NA
"gs_1555","No",NA
"gs_1556","No",NA
"gs_1557","No",NA
"gs_1558","No",NA
"gs_1559","No",NA
"gs_1560","No",NA
"gs_1561","No",NA
"gs_1562","No",NA
"gs_1563","No",NA
"gs_1564","No",NA
"gs_1565","No",NA
"gs_1566","No",NA
"gs_1567","No",NA
"gs_1568","No",NA
"gs_1569","No",NA
"gs_1570","No",NA
"gs_1571","No",NA
"gs_1572","No",NA
"gs_1573","No",NA
"gs_1574","No",NA
"gs_1575","No",NA
"gs_1576","No",NA
"gs_1577","No",NA
"gs_1578","No",NA
"gs_1579","No",NA
"gs_1580","No",NA
"gs_1581","No",NA
"gs_1582","No",NA
"gs_1583","No",NA
"gs_1584","No",NA
"gs_1585","No",NA
"gs_1586","No",NA
"gs_1587","No",NA
"gs_1588","No",NA
"gs_1589","No",NA
"gs_1590","No",NA
"gs_1591","No",NA
"gs_1592","No",NA
"gs_1593","No",NA
"gs_1594","No",NA
"gs_1595","No",NA
"gs_1596","No",NA
"gs_1597","No",NA
"gs_1598","No",NA
"gs_1599","No",NA
"gs_1600","No",NA
"gs_1601","No",NA
"gs_1602","No",NA
"gs_1603","No",NA
"gs_1604","No",NA
"gs_1605","No",NA
"gs_1606","No",NA
"gs_1607","No",NA
"gs_1608","No",NA
"gs_1609","No",NA
"gs_1610","No",NA
"gs_1611","No",NA
"gs_1612","No",NA
"gs_1613","No",NA
"gs_1614","No",NA
"gs_1615","No",NA
"gs_1616","No",NA
"gs_1617","No",NA
"gs_1618","No",NA
"gs_1619","No",NA
"gs_1620","No",NA
"gs_1621","No",NA
"gs_1622","No",NA
"gs_1623","No",NA
"gs_1624","No",NA
"gs_1625","No",NA
"gs_1626","No",NA
"gs_1627","No",NA
"gs_1628","Yes, a unique exception",1000
"gs_1629","No",NA
"gs_1630","No",NA
"gs_1631","No",NA
"gs_1632","No",NA
"gs_1633","No",NA
"gs_1634","No",NA
"gs_1635","No",NA
"gs_1636","No",NA
"gs_1637","No",NA
"gs_1638","No",NA
"gs_1642","No",NA
"gs_1643","No",NA
"gs_1644","Yes, a unique exception",-19.63
"gs_1645","No",NA
"gs_1646","No",NA
"gs_1647","No",NA
"gs_1648","No",NA
"gs_1649","No",NA
"gs_1661","No",NA
"gs_1666","No",NA
"gs_1667","No",NA
"gs_1668","No",NA
"gs_1669","No",NA
"gs_1670","No",NA
"gs_1671","No",NA
"gs_1672","No",NA
"gs_1673","No",NA
"gs_1674","No",NA
"gs_1675","No",NA
"gs_1676","No",NA
"gs_1677","No",NA
"gs_1678","No",NA
"gs_1679","No",NA
"gs_1680","No",NA
"gs_1681","No",NA
"gs_1682","No",NA
"gs_1683","No",NA
"gs_1684","No",NA
"gs_1685","No",NA
"gs_1686","No",NA
"gs_1687","No",NA
"gs_1688","No",NA
"gs_1689","No",NA
"gs_1690","No",NA
"gs_1691","No",NA
"gs_1692","No",NA
"gs_1693","No",NA
"gs_1694","No",NA
"gs_1695","No",NA
"gs_1696","No",NA
"gs_1697","No",NA
"gs_1698","No",NA
"gs_1699","No",NA
"gs_1700","No",NA
"gs_1701","No",NA
"gs_1702","No",NA
"gs_1703","No",NA
"gs_1704","No",NA
"gs_1705","No",NA
"gs_1706","No",NA
"gs_1707","No",NA
"gs_1708","No",NA
"gs_1709","No",NA
"gs_1710","No",NA
"gs_1711","No",NA
"gs_1712","No",NA
"gs_1713","No",NA
"gs_1714","No",NA
"gs_1715","No",NA
"gs_1716","No",NA
"gs_1717","No",NA
"gs_1718","No",NA
"gs_1719","No",NA
"gs_1720","No",NA
"gs_1721","No",NA
"gs_1722","No",NA
"gs_1723","No",NA
"gs_1724","No",NA
"gs_1725","No",NA
"gs_1726","No",NA
"gs_1727","No",NA
"gs_1728","No",NA
"gs_1729","No",NA
"gs_1730","No",NA
"gs_1731","No",NA
"gs_1732","No",NA
"gs_1733","No",NA
"gs_1734","No",NA
"gs_1735","No",NA
"gs_1736","No",NA
"gs_1737","No",NA
"gs_1738","No",NA
"gs_1739","No",NA
"gs_1740","No",NA
"gs_1741","No",NA
"gs_1742","No",NA
"gs_1743","No",NA
"gs_1744","No",NA
"gs_1745","No",NA
"gs_1746","No",NA
"gs_1747","No",NA
"gs_1748","No",NA
"gs_1749","No",NA
"gs_1750","No",NA
"gs_1751","No",NA
"gs_1752","No",NA
"gs_1753","No",NA
"gs_1754","No",NA
"gs_1755","No",NA
"gs_1756","No",NA
"gs_1757","No",NA
"gs_1758","No",NA
"gs_1759","No",NA
"gs_1760","No",NA
"gs_1761","No",NA
"gs_1762","No",NA
"gs_1763","No",NA
"gs_1764","No",NA
"gs_1765","No",NA
"gs_1766","No",NA
"gs_1767","No",NA
"gs_1768","No",NA
"gs_1769","No",NA
"gs_1770","No",NA
"gs_1771","No",NA
"gs_1772","No",NA
"gs_1776","No",NA
"gs_1777","No",NA
"gs_1778","No",NA
"gs_1779","No",NA
"gs_1780","No",NA
"gs_1781","No",NA
"gs_1782","No",NA
"gs_1783","No",NA
"gs_1784","No",NA
"gs_1785","No",NA
"gs_1786","No",NA
"gs_1787","No",NA
"gs_1788","No",NA
"gs_1789","No",NA
"gs_1790","No",NA
"gs_1791","No",NA
"gs_1792","No",NA
"gs_1793","No",NA
"gs_1794","No",NA
"gs_1795","No",NA
"gs_1796","No",NA
"gs_1797","No",NA
"gs_1798","No",NA
"gs_1799","No",NA
"gs_1800","No",NA
"gs_1801","No",NA
"gs_1802","No",NA
"gs_1803","No",NA
"gs_1804","No",NA
"gs_1805","No",NA
"gs_1806","No",NA
"gs_1807","No",NA
"gs_1808","No",NA
"gs_1809","No",NA
"gs_1810","No",NA
"gs_1811","No",NA
"gs_1812","No",NA
"gs_1813","No",NA
"gs_1814","No",NA
"gs_1815","No",NA
"gs_1816","No",NA
"gs_1817","No",NA
"gs_1818","No",NA
"gs_1819","No",NA
"gs_1820","No",NA
"gs_1821","No",NA
"gs_1822","No",NA
"gs_1823","No",NA
"gs_1824","No",NA
"gs_1825","No",NA
"gs_1826","No",NA
"gs_1827","No",NA
"gs_1828","No",NA
"gs_1829","No",NA
"gs_1830","No",NA
"gs_1831","No",NA
"gs_1832","No",NA
"gs_1833","No",NA
"gs_1834","No",NA
"gs_1835","No",NA
"gs_1836","No",NA
"gs_1837","No",NA
"gs_1838","No",NA
"gs_1839","No",NA
"gs_1840","No",NA
"gs_1841","No",NA
"gs_1842","No",NA
"gs_1843","No",NA
"gs_1844","No",NA
"gs_1845","No",NA
"gs_1846","No",NA
"gs_1847","No",NA
"gs_1848","No",NA
"gs_1849","No",NA
"gs_1850","No",NA
"gs_1851","No",NA
"gs_1852","No",NA
"gs_1853","No",NA
"gs_1854","No",NA
"gs_1855","No",NA
"gs_1856","No",NA
"gs_1857","No",NA
"gs_1858","No",NA
"gs_1859","No",NA
"gs_1860","No",NA
"gs_1861","No",NA
"gs_1864","No",NA
"gs_1865","No",NA
"gs_1866","No",NA
"gs_1867","No",NA
"gs_1868","No",NA
"gs_1869","No",NA
"gs_1870","No",NA
"gs_1871","No",NA
"gs_1872","No",NA
"gs_1873","No",NA
"gs_1874","No",NA
"gs_1875","No",NA
"gs_1876","No",NA
"gs_1877","No",NA
"gs_1878","No",NA
"gs_1879","No",NA
"gs_1880","No",NA
"gs_1881","No",NA
"gs_1882","No",NA
"gs_1883","No",NA
"gs_1884","No",NA
"gs_1885","No",NA
"gs_1886","No",NA
"gs_1887","No",NA
"gs_1888","No",NA
"gs_1889","No",NA
"gs_1890","No",NA
"gs_1891","No",NA
"gs_1892","No",NA
"gs_1893","No",NA
"gs_1894","No",NA
"gs_1895","No",NA
"gs_1896","No",NA
"gs_1897","No",NA
"gs_1898","No",NA
"gs_1899","No",NA
"gs_1900","No",NA
"gs_1901","No",NA
"gs_1902","No",NA
"gs_1903","No",NA
"gs_1904","No",NA
"gs_1905","No",NA
"gs_1906","No",NA
"gs_1907","No",NA
"gs_1908","No",NA
"gs_1909","No",NA
"gs_1910","No",NA
"gs_1911","No",NA
"gs_1912","No",NA
"gs_1913","No",NA
"gs_1914","No",NA
"gs_1915","No",NA
"gs_1916","No",NA
"gs_1917","No",NA
"gs_1918","No",NA
"gs_1919","No",NA
"gs_1920","No",NA
"gs_1921","No",NA
"gs_1922","No",NA
"gs_1923","No",NA
"gs_1924","No",NA
"gs_1926","No",NA
"gs_1939","No",NA
"gs_1940","No",NA
"gs_1941","No",NA
"gs_1942","No",NA
"gs_1943","No",NA
"gs_1944","No",NA
"gs_1945","No",NA
"gs_1946","No",NA
"gs_1947","No",NA
"gs_1948","No",NA
"gs_1950","No",NA
"gs_1951","No",NA
"gs_1952","No",NA
"gs_1953","No",NA
"gs_1954","No",NA
"gs_1955","No",NA
"gs_1956","No",NA
"gs_1957","No",NA
"gs_1958","No",NA
"gs_1959","No",NA
"gs_1960","No",NA
"gs_1961","No",NA
"gs_1962","No",NA
"gs_1963","No",NA
"gs_1964","No",NA
"gs_1965","No",NA
"gs_1966","No",NA
"gs_1967","No",NA
"gs_1968","No",NA
"gs_1969","No",NA
"gs_1970","No",NA
"gs_1971","No",NA
"gs_1972","No",NA
"gs_1973","No",NA
"gs_1974","No",NA
"gs_1975","No",NA
"gs_1976","No",NA
"gs_1977","No",NA
"gs_1978","No",NA
"gs_1979","No",NA
"gs_1980","No",NA
"gs_1981","No",NA
"gs_1982","No",NA
"gs_1983","No",NA
"gs_1984","No",NA
"gs_1986","No",NA
"gs_1987","No",NA
"gs_1988","No",NA
"gs_1989","No",NA
"gs_1990","No",NA
"gs_1991","No",NA
"gs_1992","No",NA
"gs_1993","No",NA
"gs_1994","No",NA
"gs_1995","No",NA
"gs_1996","No",NA
"gs_1997","No",NA
"gs_1998","No",NA
"gs_1999","No",NA
"gs_2000","No",NA
"gs_2001","No",NA
"gs_2002","No",NA
"gs_2003","No",NA
"gs_2006","No",NA
"gs_2007","No",NA
"gs_2008","No",NA
"gs_2009","No",NA
"gs_2010","No",NA
"gs_2011","No",NA
"gs_2012","No",NA
"gs_2013","No",NA
"gs_2014","No",NA
"gs_2015","No",NA
"gs_2016","No",NA
"gs_2017","No",NA
"gs_2018","No",NA
"gs_2019","No",NA
"gs_2020","No",NA
"gs_2021","No",NA
"gs_2022","No",NA
"gs_2023","No",NA
"gs_2024","No",NA
"gs_2025","No",NA
"gs_2026","No",NA
"gs_2027","No",NA
"gs_2028","No",NA
"gs_2029","No",NA
"gs_2030","No",NA
"gs_2031","No",NA
"gs_2032","No",NA
"gs_2033","No",NA
"gs_2034","No",NA
"gs_2035","No",NA
"gs_2036","No",NA
"gs_2037","No",NA
"gs_2038","No",NA
"gs_2039","No",NA
"gs_2040","No",NA
"gs_2041","No",NA
"gs_2042","No",NA
"gs_2043","No",NA
"gs_2044","No",NA
"gs_2045","No",NA
"gs_2046","No",NA
"gs_2047","No",NA
"gs_2048","No",NA
"gs_2049","Yes, a unique exception",-5000
"gs_2050","No",NA
"gs_2051","No",NA
"gs_2052","No",NA
"gs_2053","No",NA
"gs_2056","No",NA
"gs_2057","No",NA
"gs_2058","No",NA
"gs_2059","No",NA
"gs_2060","No",NA
"gs_2061","No",NA
"gs_2062","No",NA
"gs_2063","No",NA
"gs_2064","No",NA
"gs_2065","No",NA
"gs_2066","No",NA
"gs_2067","No",NA
"gs_2068","No",NA
"gs_2069","No",NA
"gs_2070","No",NA
"gs_2071","No",NA
"gs_2072","No",NA
"gs_2073","No",NA
"gs_2074","No",NA
"gs_2075","No",NA
"gs_2076","No",NA
"gs_2077","No",NA
"gs_2078","No",NA
"gs_2079","No",NA
"gs_2080","No",NA
"gs_2081","No",NA
"gs_2082","No",NA
"gs_2083","No",NA
"gs_2084","No",NA
"gs_2085","No",NA
"gs_2086","No",NA
"gs_2087","No",NA
"gs_2088","No",NA
"gs_2089","No",NA
"gs_2090","No",NA
"gs_2091","No",NA
"gs_2092","No",NA
"gs_2093","No",NA
"gs_2094","No",NA
"gs_2095","No",NA
"gs_2096","No",NA
"gs_2097","No",NA
"gs_2098","No",NA
"gs_2099","No",NA
"gs_2100","No",NA
"gs_2101","No",NA
"gs_2102","No",NA
"gs_2103","No",NA
"gs_2104","No",NA
"gs_2105","No",NA
"gs_2106","No",NA
"gs_2107","No",NA
"gs_2108","No",NA
"gs_2109","No",NA
"gs_2110","No",NA
"gs_2111","No",NA
"gs_2112","No",NA
"gs_2113","No",NA
"gs_2114","No",NA
"gs_2115","No",NA
"gs_2116","No",NA
"gs_2117","No",NA
"gs_2118","No",NA
"gs_2119","No",NA
"gs_2120","No",NA
"gs_2121","No",NA
"gs_2122","No",NA
"gs_2123","No",NA
"gs_2124","No",NA
"gs_2125","No",NA
"gs_2126","No",NA
"gs_2127","No",NA
"gs_2128","No",NA
"gs_2129","No",NA
"gs_2130","No",NA
"gs_2131","No",NA
"gs_2132","No",NA
"gs_2133","No",NA
"gs_2134","No",NA
"gs_2135","No",NA
"gs_2136","No",NA
"gs_2137","No",NA
"gs_2138","No",NA
"gs_2139","No",NA
"gs_2140","No",NA
"gs_2141","No",NA
"gs_2142","No",NA
"gs_2143","No",NA
"gs_2144","No",NA
"gs_2145","No",NA
"gs_2146","No",NA
"gs_2147","No",NA
"gs_2148","No",NA
"gs_2149","No",NA
"gs_2150","No",NA
"gs_2151","No",NA
"gs_2152","No",NA
"gs_2153","No",NA
"gs_2154","No",NA
"gs_2155","No",NA
"gs_2156","No",NA
"gs_2157","No",NA
"gs_2158","No",NA
"gs_2159","No",NA
"gs_2160","No",NA
"gs_2161","No",NA
"gs_2162","No",NA
"gs_2163","No",NA
"gs_2164","No",NA
"gs_2165","No",NA
"gs_2166","No",NA
"gs_2167","No",NA
"gs_2168","No",NA
"gs_2169","No",NA
"gs_2170","No",NA
"gs_2171","No",NA
"gs_2172","No",NA
"gs_2173","No",NA
"gs_2174","No",NA
"gs_2175","No",NA
"gs_2176","No",NA
"gs_2177","No",NA
"gs_2178","No",NA
"gs_2179","No",NA
"gs_2180","No",NA
"gs_2181","No",NA
"gs_2182","No",NA
"gs_2183","No",NA
"gs_2184","No",NA
"gs_2185","No",NA
"gs_2186","No",NA
"gs_2187","No",NA
"gs_2188","No",NA
"gs_2189","No",NA
"gs_2190","No",NA
"gs_2191","No",NA
"gs_2192","No",NA
"gs_2193","No",NA
"gs_2194","No",NA
"gs_2195","No",NA
"gs_2196","No",NA
"gs_2197","No",NA
"gs_2198","No",NA
"gs_2199","No",NA
"gs_2200","No",NA
"gs_2201","No",NA
"gs_2202","No",NA
"gs_2203","No",NA
"gs_2204","No",NA
"gs_2205","No",NA
"gs_2206","No",NA
"gs_2207","No",NA
"gs_2208","No",NA
"gs_2209","No",NA
"gs_2210","No",NA
"gs_2211","No",NA
"gs_2212","No",NA
"gs_2213","No",NA
"gs_2214","No",NA
"gs_2215","No",NA
"gs_2216","No",NA
"gs_2217","No",NA
"gs_2218","No",NA
"gs_2219","No",NA
"gs_2220","No",NA
"gs_2221","No",NA
"gs_2222","No",NA
"gs_2224","No",NA
"gs_2225","No",NA
"gs_2226","No",NA
"gs_2227","No",NA
"gs_2228","No",NA
"gs_2229","No",NA
"gs_2230","No",NA
"gs_2231","No",NA
"gs_2232","No",NA
"gs_2233","No",NA
"gs_2234","No",NA
"gs_2235","No",NA
"gs_2236","No",NA
"gs_2237","No",NA
"gs_2238","No",NA
"gs_2239","No",NA
"gs_2240","No",NA
"gs_2241","No",NA
"gs_2242","No",NA
"gs_2243","No",NA
"gs_2244","No",NA
"gs_2245","No",NA
"gs_2246","No",NA
"gs_2247","No",NA
"gs_2248","No",NA
"gs_2249","No",NA
"gs_2250","No",NA
"gs_2251","No",NA
"gs_2252","No",NA
"gs_2253","No",NA
"gs_2254","No",NA
"gs_2255","No",NA
"gs_2256","No",NA
"gs_2257","No",NA
"gs_2258","No",NA
"gs_2259","No",NA
"gs_2260","No",NA
"gs_2261","No",NA
"gs_2262","No",NA
"gs_2263","No",NA
"gs_2264","No",NA
"gs_2265","No",NA
"gs_2266","No",NA
"gs_2267","No",NA
"gs_2268","No",NA
"gs_2269","No",NA
"gs_2270","No",NA
"gs_2271","No",NA
"gs_2272","No",NA
"gs_2273","No",NA
"gs_2274","No",NA
"gs_2275","No",NA
"gs_2276","No",NA
"gs_2277","No",NA
"gs_2278","No",NA
"gs_2279","No",NA
"gs_2280","No",NA
"gs_2281","No",NA
"gs_2282","No",NA
"gs_2283","No",NA
"gs_2284","No",NA
"gs_2285","No",NA
"gs_2286","No",NA
"gs_2287","No",NA
"gs_2288","No",NA
"gs_2289","No",NA
"gs_2290","No",NA
"gs_2291","No",NA
"gs_2292","No",NA
"gs_2293","No",NA
"gs_2294","No",NA
"gs_2295","No",NA
"gs_2296","No",NA
"gs_2297","No",NA
"gs_2298","No",NA
"gs_2299","No",NA
"gs_2300","No",NA
"gs_2301","No",NA
"gs_2302","No",NA
"gs_2303","No",NA
"gs_2304","No",NA
"gs_2305","No",NA
"gs_2306","No",NA
"gs_2307","No",NA
"gs_2308","No",NA
"gs_2309","No",NA
"gs_2310","No",NA
"gs_2311","No",NA
"gs_2312","No",NA
"gs_2313","No",NA
"gs_2314","No",NA
"gs_2315","No",NA
"gs_2316","No",NA
"gs_2317","No",NA
"gs_2318","No",NA
"gs_2319","No",NA
"gs_2320","No",NA
"gs_2321","No",NA
"gs_2322","No",NA
"gs_2323","No",NA
"gs_2324","No",NA
"gs_2325","No",NA
"gs_2326","No",NA
"gs_2327","No",NA
"gs_2328","No",NA
"gs_2329","No",NA
"gs_2330","No",NA
"gs_2331","No",NA
"gs_2332","No",NA
"gs_2333","No",NA
"gs_2334","No",NA
"gs_2335","No",NA
"gs_2336","No",NA
"gs_2337","No",NA
"gs_2338","No",NA
"gs_2339","No",NA
"gs_2340","No",NA
"gs_2341","No",NA
"gs_2342","No",NA
"gs_2343","No",NA
"gs_2344","No",NA
"gs_2345","No",NA
"gs_2346","No",NA
"gs_2347","No",NA
"gs_2348","No",NA
"gs_2349","No",NA
"gs_2350","No",NA
"gs_2351","No",NA
"gs_2424","No",NA
"gs_2425","No",NA
"gs_2426","No",NA
"gs_2427","No",NA
"gs_2428","No",NA
"gs_2429","No",NA
"gs_2430","No",NA
"gs_2431","No",NA
"gs_2432","No",NA
"gs_2433","No",NA
"gs_2434","No",NA
"gs_2435","No",NA
"gs_2436","No",NA
"gs_2437","No",NA
"gs_2438","No",NA
"gs_2439","No",NA
"gs_2440","No",NA
"gs_2441","No",NA
"gs_2442","No",NA
"gs_2443","No",NA
"gs_2444","No",NA
"gs_2445","No",NA
"gs_2446","No",NA
"gs_2447","No",NA
"gs_2448","No",NA
"gs_2449","No",NA
"gs_2450","No",NA
"gs_2451","No",NA
"gs_2452","No",NA
"gs_2453","No",NA
"gs_2454","No",NA
"gs_2455","No",NA
"gs_2456","No",NA
"gs_2457","No",NA
"gs_2458","No",NA
"gs_2459","No",NA
"gs_2460","No",NA
"gs_2461","No",NA
"gs_2462","No",NA
"gs_2463","No",NA
"gs_2464","No",NA
"gs_2465","No",NA
"gs_2466","No",NA
"gs_2467","No",NA
"gs_2468","No",NA
"gs_2469","No",NA
"gs_2470","No",NA
"gs_2471","No",NA
"gs_2472","No",NA
"gs_2473","No",NA
"gs_2474","No",NA
"gs_2475","No",NA
"gs_2476","No",NA
"gs_2477","No",NA
"gs_2478","No",NA
"gs_2479","No",NA
"gs_2480","No",NA
"gs_2481","No",NA
"gs_2482","No",NA
"gs_2483","No",NA
"gs_2484","No",NA
"gs_2485","No",NA
"gs_2486","No",NA
"gs_2487","No",NA
"gs_2488","No",NA
"gs_2489","No",NA
"gs_2490","No",NA
"gs_2491","No",NA
"gs_2492","No",NA
"gs_2493","No",NA
"gs_2494","No",NA
"gs_2495","No",NA
"gs_2496","No",NA
"gs_2497","No",NA
"gs_2498","No",NA
"gs_2499","No",NA
"gs_2500","No",NA
"gs_2501","No",NA
"gs_2502","No",NA
"gs_2503","No",NA
"gs_2504","No",NA
"gs_2505","No",NA
"gs_2506","No",NA
"gs_2507","No",NA
"gs_2508","No",NA
"gs_2509","No",NA
"gs_2510","No",NA
"gs_2511","No",NA
"gs_2512","No",NA
"gs_2513","No",NA
"gs_2514","No",NA
"gs_2515","No",NA
"gs_2516","No",NA
"gs_2517","No",NA
"gs_2518","No",NA
"gs_2519","No",NA
"gs_2520","No",NA
"gs_2521","No",NA
"gs_2522","No",NA
"gs_2523","No",NA
"gs_2524","No",NA
"gs_2525","No",NA
"gs_2526","No",NA
"gs_2527","No",NA
"gs_2528","No",NA
"gs_2529","No",NA
"gs_2530","No",NA
"gs_2531","No",NA
"gs_2532","No",NA
"gs_2533","No",NA
"gs_2534","No",NA
"gs_2535","No",NA
"gs_2536","No",NA
"gs_2537","No",NA
"gs_2538","No",NA
"gs_2539","No",NA
"gs_2540","No",NA
"gs_2541","No",NA
"gs_2542","No",NA
"gs_2543","No",NA
"gs_2544","No",NA
"gs_2545","No",NA
"gs_2546","No",NA
